id,category,name,price,sales_price,color,gender
C1XV6005M064,Décolleté,décolleté in pelle scamosciata e cinturino alla caviglia caramello,149.0,59.6,Marrone,Donna
C1FC1104M012,Stivaletti,stivaletto in pelle con cavigliera romovibile t.moro,169.0,84.5,Marrone,Donna
C1LC4003M073,Ciabatte,ciabatte in pelle noce,129.0,64.5,Marrone,Donna
C1XD0113M093,Altro,scarpa running donna beige/rosa,169.0,67.6,Marrone,Donna
C1LB4205M073,Sandali,sandali in pelle con catena noce,149.0,74.5,Marrone,Donna
C1FD6002M017,Sandali,sandali in pelle scamosciata con fascia decorara e fiore in 3d. tabacco,109.0,54.5,Marrone,Donna
C1XO5558M098,Sandali,sandali doppia fascia naturale/cuoio,139.0,,Marrone|Oro,Donna
C1LB4012M090,Mocassini,mocassino donna in nappa con morsetto mogano,139.0,69.5,Mogano,Donna
C1HF9000R013,Sandali,sandali zeppa in tessuto multi arancio,89.9,,Multicolor,Donna
C1DS6002L008,Mocassini,mocassino in pelle scamosciata accessorio smaltato multi beige,119.9,,Multicolor,Donna
C1DH9004L009,Running,running in tessuto e pelle scamosciata multi grigio,99.9,,Multicolor,Donna
C1DH9004L008,Running,running in tessuto e pelle scamosciata multi beige,99.9,,Multicolor,Donna
C1DL6100S021,Running,running da donna in pelle scamosciata e tessuto multi maculato,99.9,49.95,Multicolor,Donna
C1DL6000M053,Running,running da donna in pelle scamosciata multi cuoio,99.9,49.95,Multicolor,Donna
C1DB6001X001,Sneakers,sneakers da donna in pelle scamosciata e tessuto multi taupe,89.9,44.95,Multicolor,Donna
C1DB6001S003,Sneakers,sneakers da donna in pelle scamosciata e tessuto multicolor,89.9,44.95,Multicolor,Donna
C1DB6001M002,Sneakers,sneakers da donna in pelle scamosciata e tessuto multi cipria,89.9,44.95,Multicolor,Donna
C1DB6031X022,Sneakers,sneakers da donna in pelle scamosciata e tessuto multi glicine,89.9,44.95,Multicolor,Donna
C1GG9035S003,Sandali,sandali frate con tomaia multi listini multicolor,109.9,76.93,Multicolor,Donna
C1XB2006S006,Sandali,sandali schiava in cavallino maculato maculato,115.0,46.0,Multicolor,Donna
C1GG9034S003,Sandali,sandali alla schiava con tomaia multi listini multicolor,99.9,69.93,Multicolor,Donna
C1FC9001Z005,Zoccoli,zoccoli con tacco in legno e fascia decorativa in rafia intrecciata bicolore multi giallo,109.0,54.5,Multicolor,Donna
C1FC9002R013,Zoccoli,zoccoli con tacco in legno e fascia decorativa in rafia intrecciata bicolore multi arancio,99.0,49.5,Multicolor,Donna
C1GG9033S003,Infradito,infradito con tomaia multi listini multicolor,99.9,69.93,Multicolor,Donna
C1DM9131S003,Sneakers,sneakers mid patchwork multicolor,89.9,62.93,Multicolor,Donna
C1DN6026S003,Sneakers,sneakers in pelle scamosciata e tessuto multicolor,139.9,97.93,Multicolor,Donna
C1EF6017S006,Tronchetti,tronchetti in suede animalier con tacchetto medio maculato,159.0,79.5,Multicolor,Donna
C1ED9006L025,Ballerine,ballerine aperte dietro in stampa laminata effetto viperina con fibbia in strass multi platino,129.9,90.93,Multicolor,Donna
C1ED9006G009,Ballerine,ballerine aperte dietro in stampa laminata effetto viperina con fibbia in strass multi verde,129.9,90.93,Multicolor,Donna
C1DB6031R051,Sneakers,sneakers in pelle scamosciata e tessuto multi pois,99.9,69.93,Multicolor,Donna
C1GC5003G009,Sandali,sandali in camoscio e stampa maculata con accessorio strass multi verde,99.9,69.93,Multicolor,Donna
C1DN1002S021,Sneakers,sneakers in pelle patchwork multi maculato,149.0,74.5,Multicolor,Donna
C1GC5001G009,Sandali,sandali infradito in camoscio e stampa maculata con accessorio strass multi verde,99.9,69.93,Multicolor,Donna
C1EF2011L025,Décolleté,dècollète in pelle laminata con fasce laterali multi platino,149.0,74.5,Multicolor,Donna
C1EF2011G009,Décolleté,dècollète in pelle laminata con fasce laterali multi verde,149.0,74.5,Multicolor,Donna
C1HN3003X023,Ciabatte,ciabatte in pelle con catena multi antracite,129.0,64.5,Multicolor,Donna
C1DN9630S003,Sneakers,sneakers in tessuto glitter con lacci multicolor,159.0,79.5,Multicolor,Donna
C1HN3003L003,Ciabatte,ciabatte in pelle con catena multi argento,129.0,64.5,Multicolor,Donna
C1DN9630L025,Sneakers,sneakers in tessuto glitter con lacci multi platino,159.0,79.5,Multicolor,Donna
C1DN9620W056,Sneakers,sneakers in tessuto con zip multi panna,159.0,79.5,Multicolor,Donna
C1HN3005L025,Sandali,sandali frate in pelle con catena multi platino,129.0,64.5,Multicolor,Donna
C1DN9620G009,Sneakers,sneakers in tessuto con zip multi verde,159.0,79.5,Multicolor,Donna
C1LC5007X024,Sandali,sandali gilda con accessorio multi celeste,149.0,74.5,Multicolor,Donna
C1LC5006G009,Sandali,sandali t con accessorio multi verde,149.0,74.5,Multicolor,Donna
C1LC5005L008,Ciabatte,ciabatte in pelle e pelle scamosciata con accessorio multi beige,149.0,74.5,Multicolor,Donna
C1GM9003X023,Sandali,sandali fasce gilda in laminato sintetico multi antracite,89.0,44.5,Multicolor,Donna
C1GM9003S003,Sandali,sandali fasce gilda in laminato sintetico multicolor,89.0,44.5,Multicolor,Donna
C1GM9002X023,Sandali,sandali fasce incrocio in sintetico laminato multi antracite,89.0,44.5,Multicolor,Donna
C1GM9002L003,Sandali,sandali fasce incrocio in sintetico laminato multi argento,89.0,44.5,Multicolor,Donna
C1GM9001L003,Sandali,sandali fasce in laminato sintetico con toppone chiuso multi argento,89.0,44.5,Multicolor,Donna
C1GM9001G009,Sandali,sandali fasce in laminato sintetico con toppone chiuso multi verde,89.0,44.5,Multicolor,Donna
C1GF1004W056,Sandali,sandali doppio incrocio in pelle bicolor multi panna,99.0,49.5,Multicolor,Donna
C1GF1003W056,Sandali,sandali fascia in pelle multicolor multi panna,99.0,49.5,Multicolor,Donna
C1GF1003G006,Sandali,sandali fascia in pelle multicolor multi cedro,99.0,49.5,Multicolor,Donna
C1GF1002R013,Sandali,sandali in pelle multicolor multi arancio,99.0,49.5,Multicolor,Donna
C1GF1002M053,Sandali,sandali in pelle multicolor multi cuoio,99.0,49.5,Multicolor,Donna
C1GF1001M053,Sandali,sandali infradito bicolore multi cuoio,99.0,49.5,Multicolor,Donna
C1GF1001M047,Sandali,sandali infradito bicolore multi tortora,99.0,49.5,Multicolor,Donna
C1EL5020L025,Sandali,sandali gabbia modello gilda realizzati in camoscio multi platino,149.0,74.5,Multicolor,Donna
C1XA9107M107,Décolleté,décolleté in canvas con allacciatura alla schiava leopard,105.0,,Multicolor|Nero,Donna
C1XA9106M107,Décolleté,décolleté spuntata in canvas leopard,105.0,,Multicolor|Nero,Donna
C1XA9106N078,Décolleté,décolleté spuntata in canvas nero,105.0,,Nero,Donna
C1XA9105N078,Décolleté,décolleté in microfibra nero,105.0,,Nero,Donna
C1XA9104N078,Sandali,sandali con mignons strass su zeppa corda nero,119.0,,Nero,Donna
C1XA9103N078,Sandali,sandali in canvas con applicazioni sulla tomaia nero,119.0,,Nero,Donna
C1XA9100N078,Décolleté,décolleté in microfibra con borche nero,119.0,,Nero,Donna
C1XA5563N078,Sandali,sandali asimmetrico con mignons nero,105.0,,Nero,Donna
C1NA4021N001,Décolleté,décollété in pelle nero,129.9,,Nero,Donna
C1HF9000N073,Sandali,sandali zeppa in tessuto nero beige,89.9,,Nero,Donna
C1ED9014N001,Slingback,slingback in paglia intrecciata nero,109.9,,Nero,Donna
C1ED1012N001,Slingback,slingback in pelle con cinturini nero,109.9,,Nero,Donna
C1DS1013N001,Sneakers,sneaker in pelle con accessorio smaltato nero,129.9,,Nero,Donna
C1DN9200N001,Slip-on,slip-on in tessuto e pelle rivestita nero,129.9,,Nero,Donna
C1DN9100N001,Slip-on,slip-on da donna con calzino nero,99.9,,Nero,Donna
C1DN1400N001,Slip-on,slip-on da donna con borchie e strass nero,129.9,,Nero,Donna
C1XW6010N001,Tronchetti,tronchetto da donna con pelliccia sintetica e allacciatura nero,125.0,50.0,Nero,Donna
C1XW6007N001,Tronchetti,tronchetto da donna alla caviglia con pelliccia sintetica nero,99.0,39.6,Nero,Donna
C1XW6000N001,Tronchetti,tronchetto da donna con pelliccia sintetica nero,115.0,46.0,Nero,Donna
C1XV9053N001,Stivali,stivale stretch nero,149.0,59.6,Nero,Donna
C1XV9052N001,Tronchetti,tronchetto da donna con elastico effetto vernice nero,149.0,59.6,Nero,Donna
C1XV5020N001,Tronchetti,tronchetto da donna in camoscio nero,189.0,75.6,Nero,Donna
C1XV5018N001,Mocassini,mocassino in camoscio con accessorio e tacco 60 mm nero,149.0,59.6,Nero,Donna
C1XV5017N001,Mocassini,mocassino da donna in camoscio con morsetto nero,149.0,59.6,Nero,Donna
C1XV5013N001,Tronchetti,tronchetto in camoscio tacco 70 mm nero,189.0,75.6,Nero,Donna
C1XV5010N001,Décolleté,décolleté in camoscio tacco 100 mm nero,149.0,59.6,Nero,Donna
C1XV1238N001,Tronchetti,tronchetto da donna in pelle con cerniera nero,169.0,67.6,Nero,Donna
C1XV1237N001,Tronchetti,tronchetto da donna in pelle con accessorio e cerniera nero,179.0,71.6,Nero,Donna
C1XV1234N001,Tronchetti,tronchetto da donna in pelle allacciato nero,169.0,67.6,Nero,Donna
C1XV1233N001,Tronchetti,tronchetto da donna in pelle con elastico e forature all'inglese in punta nero,169.0,67.6,Nero,Donna
C1XV1230N076,Mocassini,mocassino da donna in pelle con suola nera e guardolo colorato nero/verde,149.0,59.6,Nero,Donna
C1XV1226N001,Tronchetti,tronchetto da donna in pelle con lacci dietro nero,169.0,67.6,Nero,Donna
C1XV1225N001,Tronchetti,tronchetto da donna in pelle con elastico e nappine nero,179.0,71.6,Nero,Donna
C1XV1224N001,Mocassini,mocassino da donna in pelle con morsetto e nappine nero,159.0,63.6,Nero,Donna
C1XV1223N001,Mocassini,mocassino da donna in pelle con frangia nero,149.0,59.6,Nero,Donna
C1XV1221N001,Tronchetti,tronchetto da donna in pelle con elastico nascosto nero,169.0,67.6,Nero,Donna
C1XV1220N001,Tronchetti,tronchetto da donna in pelle con elastico nero,169.0,67.6,Nero,Donna
C1XV1219N001,Tronchetti,tronchetto in pelle allacciato nero,169.0,67.6,Nero,Donna
C1XV1124N001,Tronchetti,tronchetto da donna in pelle nero,189.0,75.6,Nero,Donna
C1XV1123N001,Décolleté,décolleté in pelle con morsetto tacco 60 mm nero,149.0,59.6,Nero,Donna
C1XV1122N001,Tronchetti,tronchetto da donna in pelle con elastico e accessorio nero,189.0,75.6,Nero,Donna
C1XV1118N001,Tronchetti,tronchetto da donna in pelle con accessorio e tacco 70 mm nero,199.0,79.6,Nero,Donna
C1XV1116N001,Décolleté,décolleté in pelle tacco 100 mm nero,149.0,59.6,Nero,Donna
C1XV1115N001,Décolleté,décolleté  in pelle con accessorio tacco 70 mm nero,149.0,59.6,Nero,Donna
C1XT9011N001,Running,running alta da donna  in tessuto elasticizzato nero,125.0,50.0,Nero,Donna
C1XR1044N001,Mocassini,mocassino da donna in pelle spazzolata con frange nero,159.0,63.6,Nero,Donna
C1XR1043N001,Stringate,derby da uomo in pelle con forature inglesi nero,149.0,59.6,Nero,Donna
C1XM1029N001,Stringate,francesina da donna in pelle con strass nero,115.0,46.0,Nero,Donna
C1XM1027N001,Tronchetti,tronchetto da donna in pelle con zip e strass nero,139.0,55.6,Nero,Donna
C1XM1026N001,Tronchetti,tronchetto da donna in pelle con elastico e fibbia nero,159.0,63.6,Nero,Donna
C1XM1025N001,Tronchetti,tronchetto da donna in pelle con fibbia nero,169.0,67.6,Nero,Donna
C1XM1023N001,Tronchetti,tronchetto da donna 3 fibbie in pelle nero,179.0,71.6,Nero,Donna
C1XL1238N001,Mocassini,mocassino da donna in pelle nero,139.0,55.6,Nero,Donna
C1XL1237N001,Mocassini,mocassino da donna in pelle con morsetto nero,139.0,55.6,Nero,Donna
C1XL1236N001,Tronchetti,tronchetto da donna allacciato in pelle nero,159.0,63.6,Nero,Donna
C1XL1235N001,Tronchetti,tronchetto da donna in pelle con elastici nero,159.0,63.6,Nero,Donna
C1XL1234N001,Tronchetti,tronchetto da donna in pelle con cerniera sul retro nero,159.0,63.6,Nero,Donna
C1XG1010N001,Ballerine,ballerina in pelle con fiocco nero,139.0,55.6,Nero,Donna
C1NC9122N001,Tronchetti,tronchetto da donna con elastico nero,89.9,44.95,Nero,Donna
C1NC9121N001,Tronchetti,tronchetto da donna con accessorio personalizzato nero,99.9,49.95,Nero,Donna
C1NC9022N001,Tronchetti,tronchetto da donna in microfibra con elastico nero,89.9,44.95,Nero,Donna
C1NA5044N001,Décolleté,"décolleté in camoscio con taglio a ""v"" nero",129.9,64.95,Nero,Donna
C1NA4042N001,Tronchetti,tronchetto da donna in pelle due elastici nero,149.9,74.95,Nero,Donna
C1NA4041N001,Décolleté,décolleté spezzata in pelle con fibbia nero,129.9,64.95,Nero,Donna
C1NA3048N001,Décolleté,décolleté in vernice con doppia fibbia nero,129.9,64.95,Nero,Donna
C1NA3047N001,Décolleté,décolleté in vernice nero,129.9,64.95,Nero,Donna
C1LF5505N001,Tronchetti,tronchetto in camoscio con cinturino nero,149.9,74.95,Nero,Donna
C1LF5504N001,Tronchetti,tronchetto in camoscio nero,139.9,69.95,Nero,Donna
C1LF3505N001,Tronchetti,tronchetto in pelle verniciata con cinturino nero,149.9,74.95,Nero,Donna
C1LD4505N001,Tronchetti,tronchetto da donna in nappa con elastici nero,149.9,74.95,Nero,Donna
C1LD4001N001,Mocassini,mocassino da donna in nappa con morsetto nero,139.9,69.95,Nero,Donna
C1LD3001R057,Mocassini,mocassino da donna in naplak con morsetto bordeaux/nero,139.9,69.95,Nero,Donna
C1LB5501N001,Stivali,stivale in camoscio nero,169.9,84.95,Nero,Donna
C1LB4403N001,Tronchetti,tronchetto da donna in pelle con maxi risvolto in bimateriale nero,169.9,84.95,Nero,Donna
C1LB4402N001,Tronchetti,tronchetto in pelle bimateriale nero,149.9,74.95,Nero,Donna
C1LB4113N001,Tronchetti,tronchetto da donna in nappa con maxi risvolto nero,169.9,84.95,Nero,Donna
C1LB4111N001,Stivali,stivale in nappa nero,179.9,89.95,Nero,Donna
C1HD6001N001,Stivali,stivale in pelle scamosciata nero,149.9,74.95,Nero,Donna
C1HD1001N001,Stivali,stivale in pelle nero,159.9,79.95,Nero,Donna
C1HB6001N001,Tronchetti,tronchetto da donna liscio in pelle scamosciata nero,139.9,69.95,Nero,Donna
C1HB1003N001,Tronchetti,tronchetto da donna in pelle con elastico e cavigliera removibile nero,139.9,69.95,Nero,Donna
C1HA6015N001,Tronchetti,tronchetto da donna in pelle scamosciata tronchetto doppia zip e plateau nero,149.9,74.95,Nero,Donna
C1GD9018N001,Stivali,stivale in microfibra elasticizzato nero,119.9,59.95,Nero,Donna
C1GD4017N001,Tronchetti,tronchetto da donna in nappa con fibbia nero,139.9,69.95,Nero,Donna
C1GD3017N001,Tronchetti,tronchetto da donna in naplak e camoscio con fibbia nero,139.9,69.95,Nero,Donna
C1GC9102N001,Décolleté,décolleté con vaschetta e accessorio in stampa cocco nero,89.9,44.95,Nero,Donna
C1GC3226N001,Tronchetti,tronchetto da donna in pelle naplak nero,139.9,69.95,Nero,Donna
C1GB9413N001,Tronchetti,tronchetto da donna in stampa cocco con accessorio nero,99.9,49.95,Nero,Donna
C1GB9412N001,Ballerine,ballerina tacco medio con vaschetta e accessorio in stampa cocco nero,89.9,44.95,Nero,Donna
C1GA4332N001,Tronchetti,tronchetto da donna filoforma in pelle nero,109.9,54.95,Nero,Donna
C1FE6002N001,Tronchetti,tronchetto da donna in pelle scamosciata con doppia cerniera nero,119.9,59.95,Nero,Donna
C1FE6000N001,Stivali,stivale in pelle scamosciata con elastici nero,149.9,74.95,Nero,Donna
C1FE1002N001,Tronchetti,tronchetto da donna in pelle con doppia cerniera nero,119.9,59.95,Nero,Donna
C1FB7005N001,Tronchetti,tronchetto da donna in nabuk con cavigliera nero,149.9,74.95,Nero,Donna
C1FB7004N001,Stivali,stivale in nabuk con morsetto nero,169.9,84.95,Nero,Donna
C1FB7003N001,Tronchetti,tronchetto da donna in nabuk con morsetto nero,149.9,74.95,Nero,Donna
C1FB7002N001,Stivali,stivale  in nabuk maxi zip nero,169.9,84.95,Nero,Donna
C1FB7001N001,Tronchetti,tronchetto da donna in nabuk con  maxi zip nero,149.9,74.95,Nero,Donna
C1FA9030N001,Tronchetti,tronchetto da donna in similpelle spazzolato nero,99.9,49.95,Nero,Donna
C1FA9029N001,Tronchetti,tronchetto da donna doppia zip in similpelle spazzolato nero,109.9,54.95,Nero,Donna
C1FA9028N001,Tronchetti,tronchetto da donna con microborchie sulla punta nero,109.9,54.95,Nero,Donna
C1FA9027N001,Beatles,beatles da donna con microborchie sul dietro nero,109.9,54.95,Nero,Donna
C1XD0113N027,Altro,scarpa running donna nero/oro,169.0,67.6,Nero|Oro,Donna
C1XO5560M097,Sandali,sandali con incrocio bicolore biscotto/oro,129.0,,Oro,Donna
C1XO5559M097,Sandali,sandali doppia fascia bicolore biscotto/oro,129.0,,Oro,Donna
C1XK9005Z012,Sandali,sandali con mignon imbottiti su zeppa oro,125.0,50.0,Oro,Donna
C1ND9031M048,Ciabatte,ciabatta bicolor con listini imbottiti cuoio/oro,109.9,76.93,Oro,Donna
C1NC9042G043,Sandali,sandali metallizzati con listini imbottiti smeraldo/oro,109.9,76.93,Oro,Donna
C1GE9010Z012,Sandali,sandali con doppio incrocio effetto laminato con accessorio oro,79.9,55.93,Oro,Donna
C1XJ1956Z012,Sandali,sandali in pelle mignon con accessorio triangolo strass oro,135.0,54.0,Oro,Donna
C1GC5003L014,Sandali,sandali in camoscio e stampa maculata con accessorio strass multi bronzo,99.9,69.93,Oro,Donna
C1GC5001L014,Sandali,sandali infradito in camoscio e stampa maculata con accessorio strass multi bronzo,99.9,69.93,Oro,Donna
C1HN3004L014,Sandali,sandali in pelle con catena multi bronzo,129.0,64.5,Oro,Donna
C1XO5557L002,Sandali,sandali doppia fascia effetto laminato platino,139.0,,Platino,Donna
C1XM9533L002,Sandali,"sandali a ""t"" in pelle con accessorio gioiello platino",155.0,,Platino,Donna
C1XA9104L002,Sandali,sandali con mignons strass su zeppa corda platino,119.0,,Platino,Donna
C1NA2023L002,Décolleté,décollété in pelle laminata con laccio alla caviglia platino,129.9,,Platino,Donna
C1ED4012L002,Slingback,slingback in pelle laminata con borchie e strass platino,119.9,,Platino,Donna
C1XB2005L002,Sandali,sandali schiava in pelle metallizzata platino,115.0,46.0,Platino,Donna
C1XV9209L002,Sandali,sandali gilda effetto metallizzato platino,115.0,46.0,Platino,Donna
C1XB2013L002,Sandali,sandali schiava in pelle platino,99.0,39.6,Platino,Donna
C1EF9003L002,Décolleté,décolleté aperta dietro modello asimmetrico retina con strass davanti platino,129.9,90.93,Platino,Donna
C1EL9002L002,Altro,scarpe aperte in tessuto lurex con gabbia asimmetrica intrecciata platino,119.9,83.93,Platino,Donna
C1MB9006L002,Sandali,sandali metallizzati platino,99.0,49.5,Platino,Donna
C1XB1016L002,Ciabatte,ciabatta con accessorio gioiello platino,125.0,50.0,Platino,Donna
C1GD9002L002,Sandali,"sandalo a ""t"" con strass platino",89.9,62.93,Platino,Donna
C1MB9001L002,Sandali,sandali doppio incrocio con strass platino,109.0,54.5,Platino,Donna
C1XB1009L002,Sandali,sandali a gabbia in pelle con strass platino,125.0,50.0,Platino,Donna
C1MA9002L002,Sandali,sandali doppio nodo con strass platino,109.0,54.5,Platino,Donna
C1XB1008L002,Sandali,sandali in pelle con toppone mignon strass platino,115.0,46.0,Platino,Donna
C1XB1007L002,Sandali,sandali in pelle con mignon strass platino,135.0,54.0,Platino,Donna
C1XA9009L002,Sandali,sandali toppone chiuso in metallizzato con strass platino,115.0,46.0,Platino,Donna
C1XA9007L002,Sandali,sandali in metallizzato con strass platino,115.0,46.0,Platino,Donna
C1LB9012L002,Sandali,sandali con toppone e lacci strass alla caviglia platino,99.9,69.93,Platino,Donna
C1LB9011L002,Sandali,sandali effetto laminato a gabbia platino,89.9,62.93,Platino,Donna
C1LB9009L002,Sandali,sandali effetto laminato laccini incrocio platino,89.9,62.93,Platino,Donna
C1DZ6005L002,Tronchetti,tronchetto con bordo mocassino allacciato platino,139.0,69.5,Platino,Donna
C1HM9010L002,Sandali,sandali in rafia su zeppa corda platino,89.0,44.5,Platino,Donna
C1LF9006L002,Sandali,sandali frate con strass chiuso dietro platino,99.0,49.5,Platino,Donna
C1LF9005L002,Sandali,sandali gilda con nodo e strass platino,99.0,49.5,Platino,Donna
C1HF9001L002,Sandali,sandali in tessuto chiuse dietro e zeppa in corda platino,89.0,44.5,Platino,Donna
C1GN9020L002,Sandali,sandali chiusi sul retro e lacci con strass platino,89.0,44.5,Platino,Donna
C1DN9500M001,Stringate,francesina lacci in tessuto e pelle con accessori leva e metti cipria,129.9,,Rosa,Donna
C1DN9200M001,Slip-on,slip-on in tessuto e pelle rivestita cipria,129.9,,Rosa,Donna
C1DN1007M001,Running,running da donna allacciata con zip cipria,129.9,,Rosa,Donna
C1NA5044R033,Décolleté,"décolleté in camoscio con taglio a ""v"" rosa antico",129.9,64.95,Rosa,Donna
C1NA3047R033,Décolleté,décolleté in vernice rosa antico,129.9,64.95,Rosa,Donna
C1EC5005R033,Ballerine,ballerina in camoscio con laccino e fibbia personalizzata rosa antico,99.9,49.95,Rosa,Donna
C1EC5002R033,Ballerine,ballerina in camoscio con puntale metallico rosa antico,99.9,49.95,Rosa,Donna
C1LC2023R043,Sandali,sandali asimmetrici in pelle laminata pesca,139.9,97.93,Rosa,Donna
C1XP3016M001,Ciabatte,ciabatta donna in vernice cipria,95.0,38.0,Rosa,Donna
C1NB4057M001,Décolleté,décolleté in nappa con incrocio cipria,129.9,90.93,Rosa,Donna
C1XP9012M001,Ciabatte,ciabatte due fasce in vernice con fibbia cipria,79.0,31.6,Rosa,Donna
C1XP9011V014,Ciabatte,ciabatte in vernice con fibbia lilla,79.0,31.6,Rosa,Donna
C1LC5426R002,Sandali,"sandali modello a ""t"" in camoscio e nappa con accessorio catena rosa",139.9,97.93,Rosa,Donna
C1GE9011R043,Sandali,sandali schiava effetto laminato pesca,79.9,55.93,Rosa,Donna
C1NA4095M001,Décolleté,décolleté aperta dietro in camoscio con micro borchie cipria,149.9,104.93,Rosa,Donna
C1XA9005M001,Sandali,sandali con fasce strass su zeppa corda cipria,115.0,46.0,Rosa,Donna
C1LF5009M001,Tronchetti,tronchetto in camoscio asimmetrico aperto spuntato cipria,159.9,111.93,Rosa,Donna
C1NA4092M001,Décolleté,décolleté aperta dietro in nappa cipria,129.9,90.93,Rosa,Donna
C1GE9010R043,Sandali,sandali con doppio incrocio effetto laminato con accessorio pesca,79.9,55.93,Rosa,Donna
C1EL5003M001,Altro,scarpe aperte sul retro in pelle scamosciata con morsetto cipria,129.9,90.93,Rosa,Donna
C1HB4025M001,Infradito,infradito in nappa con zeppa strass cipria,129.9,90.93,Rosa,Donna
C1MB9004M001,Sandali,sandali incrocio con laccio alla caviglia cipria,109.0,54.5,Rosa,Donna
C1XJ1955L010,Sandali,sandali donna in pelle con accessorio oro rosa,125.0,50.0,Rosa,Donna
C1EL3002M001,Altro,scarpe aperte in vernice con gabbia asimmetrica intrecciata cipria,129.9,90.93,Rosa,Donna
C1DG9003M001,Sneakers,sneakers in tessuto sfrangiato cipria,89.9,62.93,Rosa,Donna
C1EL3001M001,Altro,scarpe aperte dietro in vernice con bordo e cinturino cipria,129.9,90.93,Rosa,Donna
C1XA9012R002,Ciabatte,ciabatta effetto laminato con strass rosa,109.0,43.6,Rosa,Donna
C1XA9913M001,Sandali,sandali in tessuto su fondo corda cipria,109.0,43.6,Rosa,Donna
C1DB6031M001,Sneakers,sneakers in pelle scamosciata e tessuto cipria,99.9,69.93,Rosa,Donna
C1XA9910M001,Sandali,sandali in tessuto e zeppa in corda cipria,109.0,43.6,Rosa,Donna
