id,category,name,price,sales_price,color,gender
C1DN9670M001,Sneakers,sneakers slip on in tessuto lurex e pelle cipria,149.0,74.5,Rosa,Donna
C1HM9050R043,Sandali,sandali gilda in rafia e tessuto con zeppa corda pesca,89.0,44.5,Rosa,Donna
C1DN9250,Slip,SLIP ON IN TESSUTO TECNICO LUREX,139.0,69.5,Rosa,Donna
C1MD9003V014,Sandali,sandali  con strass lilla,119.0,59.5,Rosa,Donna
C1LF9005M001,Sandali,sandali gilda con nodo e strass cipria,99.0,49.5,Rosa,Donna
C1GG2004L010,Sandali,sandali in pelle metallizzata chiusi dietro con laccio alla caviglia oro rosa,109.0,54.5,Rosa,Donna
C1EL5050R002,Altro,scarpe in suede realizzate in camoscio aperte sul retro con morsetto trasparente rosa,139.0,69.5,Rosa,Donna
C1EL5010R002,Altro,scarpe in suede realizzate in camoscio con gabbia asimmetrica intrecciata rosa,149.0,74.5,Rosa,Donna
C1EL3040R043,Altro,scarpe aperte dietro in pelle di vernice con tomaia intrecciata pesca,139.0,69.5,Rosa,Donna
C1XA9105R007,Décolleté,décolleté in microfibra rosso,105.0,,Rosso,Donna
C1XA9100R007,Décolleté,décolleté in microfibra con borche rosso,119.0,,Rosso,Donna
C1NA4022R004,Décolleté,décollété in pelle aperte dietro corallo,129.9,,Rosso,Donna
C1XV1230N039,Mocassini,mocassino da donna in pelle con suola nera e guardolo colorato nero/rosso,149.0,59.6,Rosso,Donna
C1XG1011R014,Ballerine,ballerina in pelle con 3 fibbie bordeaux,139.0,55.6,Rosso,Donna
C1NA4041R014,Décolleté,décolleté spezzata in pelle con fibbia bordeaux,129.9,64.95,Rosso,Donna
C1GD4017R014,Tronchetti,tronchetto da donna in nappa con fibbia bordeaux,139.9,69.95,Rosso,Donna
C1GC3225R014,Tronchetti,tronchetto da donna con fibbia in pelle naplak bordeaux,139.9,69.95,Rosso,Donna
C1FA9030R014,Tronchetti,tronchetto da donna in similpelle spazzolato bordeaux,99.9,49.95,Rosso,Donna
C1FA9024R014,Mocassini,mocassino da donna in similpelle spazzolato bordeaux,89.9,44.95,Rosso,Donna
C1EC5004R014,Ballerine,ballerina in camoscio con morsetto bordeaux,99.9,49.95,Rosso,Donna
C1EB6061R014,Mocassini,mocassino da donna in pelle scamosciata con morsetto bordeaux,129.9,64.95,Rosso,Donna
C1DE1032R054,Sneakers,sneakers da donna in pelle con accessori gioiello removibili bianco/bordeaux,129.9,64.95,Rosso,Donna
C1LF3504R014,Tronchetti,tronchetto in pelle verniciata bordeaux,139.9,,Rosso,Donna
C1LF3502R014,Mocassini,mocassino in pelle verniciata bordeaux,139.9,69.95,Rosso,Donna
C1NA4030R019,Décolleté,dècollète' in pelle con cinturino alla caviglia azalea,129.0,64.5,Rosso,Donna
C1NB4010R019,Décolleté,dècollète in pelle azalea,129.0,64.5,Rosso,Donna
C1HM9020R007,Ciabatte,ciabatte in tessuto su zeppa corda rosso,79.0,39.5,Rosso,Donna
C1XV1231N039,Tronchetti,tronchetto da donna con elastico in pelle con suola nera e guardolo colorato nero/rosso,179.0,71.6,Rosso,Donna
C1EL5010R007,Altro,scarpe in suede realizzate in camoscio con gabbia asimmetrica intrecciata rosso,149.0,74.5,Rosso,Donna
C1XV5020M005,Tronchetti,tronchetto da donna in camoscio taupe,189.0,75.6,Taupe,Donna
C1XV5019M005,Tronchetti,tronchetto in camoscio con elastico e accessorio taupe,189.0,75.6,Taupe,Donna
C1XV5018M005,Mocassini,mocassino in camoscio con accessorio e tacco 60 mm taupe,149.0,59.6,Taupe,Donna
C1XV1238M005,Tronchetti,tronchetto da donna in pelle con cerniera taupe,169.0,67.6,Taupe,Donna
C1XV1229M005,Tronchetti,tronchetto da donna in pelle taupe,179.0,71.6,Taupe,Donna
C1XV1221M005,Tronchetti,tronchetto da donna in pelle con elastico nascosto taupe,169.0,67.6,Taupe,Donna
C1NC9122M005,Tronchetti,tronchetto da donna con elastico taupe,89.9,44.95,Taupe,Donna
C1NA4042M005,Tronchetti,tronchetto da donna in pelle due elastici taupe,149.9,74.95,Taupe,Donna
C1LD4504M005,Décolleté,décolleté in nappa con fibbia taupe,129.9,64.95,Taupe,Donna
C1LD4002M005,Tronchetti,tronchetto da donna in nappa con morsetto taupe,149.9,74.95,Taupe,Donna
C1HB6002M005,Tronchetti,tronchetto da donna in pelle scamosciata con elastico taupe,129.9,64.95,Taupe,Donna
C1GC3226M005,Tronchetti,tronchetto da donna in pelle naplak taupe,139.9,69.95,Taupe,Donna
C1GC3223M005,Décolleté,décolleté con laccio fibbia in pelle naplak taupe,129.9,64.95,Taupe,Donna
C1GB3312M005,Ballerine,ballerina con vaschetta e accessorio in naplak taupe,129.9,64.95,Taupe,Donna
C1GA6332M005,Tronchetti,tronchetto da donna filoforma in pelle scamosciata taupe,109.9,54.95,Taupe,Donna
C1GA4333M005,Tronchetti,tronchetto da donna in pelle con fibbie taupe,139.9,69.95,Taupe,Donna
C1FE6002M005,Tronchetti,tronchetto da donna in pelle scamosciata con doppia cerniera taupe,119.9,59.95,Taupe,Donna
C1EB6062M005,Mocassini,mocassino da donna in pelle scamosciata con mignon taupe,119.9,59.95,Taupe,Donna
C1EB6061M005,Mocassini,mocassino da donna in pelle scamosciata con morsetto taupe,129.9,64.95,Taupe,Donna
C1DZ6012M005,Tronchetti,tronchetto da donna con doppia cerniera in pelle scamosciata taupe,119.9,59.95,Taupe,Donna
C1DZ6003M005,Tronchetti,tronchetto basso da donna in pelle scamosciata taupe,119.9,59.95,Taupe,Donna
C1DZ6001M005,Tronchetti,tronchetto da donna in pelle scamosciata taupe,119.9,59.95,Taupe,Donna
C1DR6039M005,Sabot,sabot in pelle scamosciata taupe,69.9,34.95,Taupe,Donna
C1DR6029M005,Tronchetti,tronchetto alla caviglia in pelle scamosciata taupe,79.9,39.95,Taupe,Donna
C1DR6026M005,Sneakers,sneaker in pelle scamosciata taupe,99.9,49.95,Taupe,Donna
C1DN5085M005,Running,running slip-on con accessorio gioiello in camoscio taupe,149.9,74.95,Taupe,Donna
C1DE5002M005,Mocassini,mocassino da donna in pelle scamosciata con morsetto suola a cassetta taupe,129.9,64.95,Taupe,Donna
C1NC9022M005,Tronchetti,tronchetto da donna in microfibra con elastico taupe,89.9,44.95,Taupe,Donna
C1EN6001M005,Tronchetti,tronchetto donna in pelle scamosciata con elastici taupe,129.9,90.93,Taupe,Donna
C1EN6002M005,Tronchetti,tronchetto donna in pelle scamosciata con treccia a decoro taupe,129.9,90.93,Taupe,Donna
C1EN6003M005,Tronchetti,tronchetto in pelle scamosciata e intreccio con fibbia taupe,139.9,97.93,Taupe,Donna
C1LN9002M005,Sandali,sandali gabbia chiuso sul dietro con strass triangolo taupe,99.9,69.93,Taupe,Donna
C1DR6027M005,Tronchetti,tronchetto in pelle scamosciata con suola alta taupe,79.9,39.95,Taupe,Donna
C1LD1060M005,Stivali,stivale in pelle e stretch taupe,189.0,94.5,Taupe,Donna
C1XW6006M005,Tronchetti,tronchetto donna con bordo mocassino e pelliccia sintetica taupe,125.0,50.0,Taupe,Donna
C1EM6002M005,Mocassini,mocassini donna in pelle scamosciata con morsetto taupe,109.9,76.93,Taupe,Donna
C1EG6211M005,Mocassini,mocassini in pelle scamosciata con vaschetta strass taupe,99.9,69.93,Taupe,Donna
C1NC9002M005,Tronchetti,tronchetto donna in microfibra con tre borchie esagonali taupe,109.0,54.5,Taupe,Donna
C1LF5003M005,Tronchetti,tronchetto donna in pelle scamosciata con fibbia taupe,169.0,84.5,Taupe,Donna
C1EG6111M005,Mocassini,mocassini in pelle scamosciata con morsetto catena taupe,99.9,69.93,Taupe,Donna
C1EG4311M005,Mocassini,mocassini in pelle con morsetto strass taupe,99.9,69.93,Taupe,Donna
C1DR6006M005,Tronchetti,tronchetto in pelle scamosciata con inserto a contrasto taupe,89.0,44.5,Taupe,Donna
C1LE6003M005,Tronchetti,tronchetto donna in pelle scamosciata taupe,159.0,79.5,Taupe,Donna
C1LD1050M005,Tronchetti,tronchetto donna in pelle con fibbia taupe,169.0,84.5,Taupe,Donna
C1LD5040M005,Mocassini,mocassino donna in camoscio taupe,149.0,74.5,Taupe,Donna
C1LD1040M005,Mocassini,mocassino donna in pelle con plateau taupe,149.0,74.5,Taupe,Donna
C1GE5410M005,Sandali,sandali infradito in pelle scamosciata con accessorio gioiello taupe,89.0,44.5,Taupe,Donna
C1FC9001B019,Zoccoli,zoccoli con tacco in legno e fascia decorativa in rafia intrecciata bicolore multi turchese,109.0,54.5,Turchese,Donna
C1NA4094G003,Décolleté,décolleté chiusa sul davanti e apert dietro in nappa acqua marina,129.9,90.93,Turchese,Donna
C1XA9913G003,Sandali,sandali in tessuto su fondo corda acqua marina,109.0,43.6,Turchese,Donna
C1XA9910G003,Sandali,sandali in tessuto e zeppa in corda acqua marina,109.0,43.6,Turchese,Donna
C1HH9001B005,Sandali,sandali gilda tre fasce rafia e strass turchese,119.0,59.5,Turchese,Donna
C1GG2003B005,Sandali,sandali infradito in pelle metallizzata laccio alla caviglia turchese,109.0,54.5,Turchese,Donna
C1NA2023G004,Décolleté,décollété in pelle laminata con laccio alla caviglia menta,129.9,,Verde,Donna
C1DH9004G049,Running,running in tessuto e pelle scamosciata multi salvia,99.9,,Verde,Donna
C1LD3001G047,Mocassini,mocassino da donna in naplak con morsetto verde/nero,139.9,69.95,Verde,Donna
C1GA6332G029,Tronchetti,tronchetto da donna filoforma in pelle scamosciata bosco,109.9,54.95,Verde,Donna
C1GA4331G029,Tronchetti,tronchetto da donna in pelle con elastici bosco,119.9,59.95,Verde,Donna
C1FE6002G029,Tronchetti,tronchetto da donna in pelle scamosciata con doppia cerniera bosco,119.9,59.95,Verde,Donna
C1FC6004G029,Tronchetti,tronchetto da donna allacciato con accessorio in pelle scamosciata bosco,149.9,74.95,Verde,Donna
C1FA9024G001,Mocassini,mocassino da donna in similpelle spazzolato verde,89.9,44.95,Verde,Donna
C1EB6061G001,Mocassini,mocassino da donna in pelle scamosciata con morsetto verde,129.9,64.95,Verde,Donna
C1EA9014G029,Mocassini,mocassino da donna con morsetto bosco,99.9,49.95,Verde,Donna
C1DB6000G001,Sneakers,sneakers da donna in pelle scamosciata e tessuto verde,89.9,44.95,Verde,Donna
C1FA6010G035,Zoccoli,zoccoli con tacco alto e fascia in crosta verde prato,89.0,44.5,Verde,Donna
C1LC2023G001,Sandali,sandali asimmetrici in pelle laminata verde,139.9,97.93,Verde,Donna
C1XV9209G001,Sandali,sandali gilda effetto metallizzato verde,115.0,46.0,Verde,Donna
C1LC5025G001,Sandali,sandali in camoscio e nappa con frangia e catena verde,139.9,97.93,Verde,Donna
C1FA9030G001,Tronchetti,tronchetto da donna in similpelle spazzolato verde,99.9,49.95,Verde,Donna
C1XK9007G001,Sandali,sandali con treccia strass verde,115.0,46.0,Verde,Donna
C1LF5006G001,Sandali,sandali gilda in pelle con accessorio anello verde,139.9,97.93,Verde,Donna
C1HN9003G001,Sandali,sandali con fasce incrocio strass su zeppa in rafia verde,119.9,83.93,Verde,Donna
C1FC1103G001,Stivaletti,stivaletto donna in pelle verde,169.0,84.5,Verde,Donna
C1NA5010G001,Décolleté,dècollète in pelle scamosciata verde,129.0,64.5,Verde,Donna
C1EF5005G001,Décolleté,décolleté due fasce in pelle scamosciata con laccio dietro verde,129.9,90.93,Verde,Donna
C1GE9010G002,Sandali,sandali con doppio incrocio effetto laminato con accessorio smeraldo,79.9,55.93,Verde,Donna
C1FC1101G001,Tronchetti,tronchetto donna allacciato in pelle verde,159.0,63.6,Verde,Donna
C1HA6001G029,Tronchetti,tronchetto donna in crosta con elastico bosco,119.0,59.5,Verde,Donna
C1DM9125G004,Sneakers,sneakers mid pizzo degradé con lacci strass menta,89.9,62.93,Verde,Donna
C1FA9501G001,Tronchetti,tronchetto in similpelle spazzolata verde,99.0,49.5,Verde,Donna
C1GD9002G001,Sandali,"sandalo a ""t"" con strass verde",89.9,62.93,Verde,Donna
C1LF5002G001,Tronchetti,tronchetto donna in pelle scamosciata con fibbia verde,169.0,84.5,Verde,Donna
C1GC5014G001,Sandali,sandali gilda in camoscio con accessorio strass verde,99.9,69.93,Verde,Donna
C1XA9012G001,Ciabatte,ciabatta effetto laminato con strass verde,109.0,43.6,Verde,Donna
C1GC5013G001,Sandali,sandali infradito in camoscio con accessorio strass verde,99.9,69.93,Verde,Donna
C1ED9005G001,Ballerine,ballerine aperte dietro con retina e strass verde,129.9,90.93,Verde,Donna
C1GC5012G001,Sandali,sandali in camoscio con accessorio strass verde,99.9,69.93,Verde,Donna
C1FC1102G001,Tronchetti,tronchetto donna in pelle con elastico verde,159.0,79.5,Verde,Donna
C1FM6012G029,Tronchetti,tronchetto in pelle scamosciata con elastico e morsetto bosco,149.0,74.5,Verde,Donna
C1DB6030G001,Sneakers,sneakers in pelle scamosciata e tessuto con riporti glitter verde,99.9,69.93,Verde,Donna
C1LB9009G001,Sandali,sandali effetto laminato laccini incrocio verde,89.9,62.93,Verde,Donna
C1LB9008G001,Sandali,sandali gilda con retina strass verde,99.9,69.93,Verde,Donna
C1EG6111G001,Mocassini,mocassini in pelle scamosciata con morsetto catena verde,99.9,69.93,Verde,Donna
C1LC4004G001,Sandali,sandali in pelle con incrocio davanti verde,139.0,69.5,Verde,Donna
C1HL9001G001,Infradito,infradito in raffia intrecciata verde,99.0,49.5,Verde,Donna
C1HH9006G001,Sandali,sandalo gilda in raffia e accessorio verde,119.0,59.5,Verde,Donna
C1GE5410G001,Sandali,sandali infradito in pelle scamosciata con accessorio gioiello verde,89.0,44.5,Verde,Donna
C1FD8004G001,Sandali,sandali con fascia in cavallino maculato e tacco a clessidra verde,119.0,59.5,Verde,Donna
C1FD6002G001,Sandali,sandali in pelle scamosciata con fascia decorara e fiore in 3d. verde,109.0,54.5,Verde,Donna
C1EL5050G001,Altro,scarpe in suede realizzate in camoscio aperte sul retro con morsetto trasparente verde,139.0,69.5,Verde,Donna
C1EL5010G001,Altro,scarpe in suede realizzate in camoscio con gabbia asimmetrica intrecciata verde,149.0,74.5,Verde,Donna
C1NA2026V014,Sandali,sandalo in pelle laminata con laccio alla caviglia lilla,129.9,,Viola,Donna
C1NA5130V001,Tronchetti,tronchetto donna in pelle scamosciata con doppio laccio viola,169.0,84.5,Viola,Donna
C1NB5102V001,Décolleté,décolleté in pelle scamosciata con cinturini viola,129.0,64.5,Viola,Donna
C1ND4001V001,Tronchetti,tronchetto donna in nappa viola,159.0,79.5,Viola,Donna
C1DB6030R010,Sneakers,sneakers in pelle scamosciata e tessuto con riporti glitter glicine,99.9,69.93,Viola,Donna
C1NC9007V001,Tronchetti,tronchetto donna in microfibra con cerniera viola,99.0,49.5,Viola,Donna
C1NC9001V001,Tronchetti,tronchetto donna in microfibra con quattro borchie esagonali viola,109.0,43.6,Viola,Donna
C1EG6111R010,Mocassini,mocassini in pelle scamosciata con morsetto catena glicine,99.9,69.93,Viola,Donna
C1GG2001R010,Sandali,sandali in pelle metallizzata con laccio alla caviglia glicine,109.0,54.5,Viola,Donna
C1XZ5051B020,Polacchini,polacchina da uomo allacciata in camoscio navy,189.0,75.6,Azzurro,Uomo
C1XM6005B020,Mocassini,mocassini uomo in pelle scamosciata navy,169.0,67.6,Azzurro,Uomo
C1PV9102B020,Sneakers,sneakers uomo in tessuto navy,129.9,51.96,Azzurro,Uomo
C1TM9004B020,Altro,scarpe barca in tessuto navy,69.9,,Azzurro,Uomo
C1TM9002B020,Altro,scarpe barca in canvas navy,95.0,,Azzurro,Uomo
C1XN1035M006,Mocassini,mocassini uomoallacciato in camoscio suola drive sabbia,165.0,,Beige,Uomo
C1XN5001S060,Sneakers,sneakers da uomo in camoscio e pelle camouflage multibeige,189.0,75.6,Beige,Uomo
C1XN1020M006,Mocassini,mocassini uomo in pelle scamosciata e fiocco sabbia,149.0,59.6,Beige,Uomo
C1XE6003M006,Stringate,derby uomo in pelle scamosciata sabbia,159.0,63.6,Beige,Uomo
C1TR6111M006,Mocassini,mocassini in pelle scamosciata con passante sabbia,89.9,35.96,Beige,Uomo
C1TM9104M006,Slip-on,slip-on in tessuto sabbia,69.9,,Beige,Uomo
C1TM9007M006,Altro,scarpe allacciate in tessuto sabbia,69.9,,Beige,Uomo
C1TM9003M006,Mocassini,mocassini in tessuto sabbia,69.9,,Beige,Uomo
C1TM9002W026,Altro,scarpe barca in canvas crema,69.9,,Beige,Uomo
C1PC1434W005,Sneakers,sneakers da uomo in pelle multi bianco,99.9,39.96,Bianco,Uomo
C1XN1013W037,Sneakers,sneakers uomo in pelle e scamosciato latte,179.0,71.6,Bianco,Uomo
C1XN1012W055,Sneakers,sneakers uomo in pelle bianco/cuoio,179.0,71.6,Bianco,Uomo
C1XN1011W027,Sneakers,sneakers uomo in pelle bianco/grigio,179.0,71.6,Bianco,Uomo
C1XN1011W001,Sneakers,sneakers uomo in pelle bianco,179.0,71.6,Bianco,Uomo
C1XM1009W050,Sneakers,sneakers uomo in pelle bianco/beige,149.0,59.6,Bianco,Uomo
C1PV1102W001,Sneakers,sneakers uomo in pelle e pelle scamosciata bianco,129.9,51.96,Bianco,Uomo
C1PV1002W069,Sneakers,sneakers uomo in pelle bianco/celeste,129.9,51.96,Bianco,Uomo
C1PV1002W052,Sneakers,sneakers uomo in pelle bianco/verde,129.9,51.96,Bianco,Uomo
C1PB1432W005,Altro,scarpe running uomo multicolor multi bianco,139.9,55.96,Bianco,Uomo
C1PB1431W001,Altro,scarpe running uomo bianca bianco,139.9,55.96,Bianco,Uomo
C1XN1018W017,Sneakers,sneakers uomo in pelle bianco/blu,179.0,71.6,Bianco|Blu,Uomo
C1XN1012W018,Sneakers,sneakers uomo in pelle bianco/nero,179.0,71.6,Bianco|Nero,Uomo
C1XN1034B012,Mocassini,mocassini uomo in pelle scamosciata con vaschetta blu,165.0,,Blu,Uomo
C1XN1032B012,Mocassini,mocassini uomo in pelle scamosciata suola barca blu,175.0,,Blu,Uomo
C1XN1031B012,Altro,scarpe uomo con vaschetta in pelle scamosciata blu,185.0,,Blu,Uomo
C1PC6434B057,Sneakers,sneakers da uomo in pelle scamosciata e tessuto multi navy,89.9,35.96,Blu,Uomo
C1XZ6008B012,Mocassini,mocassini uomo in pelle scamosciata con suola a cassetta blu,159.0,63.6,Blu,Uomo
C1XZ6007B012,Mocassini,mocassini uomo in pelle scamosciata con nappine blu,179.0,71.6,Blu,Uomo
C1XN1020B012,Mocassini,mocassini uomo in pelle scamosciata e fiocco blu,149.0,59.6,Blu,Uomo
C1XN1019B012,Mocassini,mocassini uomo in pelle scamosciata blu,149.0,59.6,Blu,Uomo
C1XN1017B012,Sneakers,sneakers uomo in pelle scamosciata blu,179.0,71.6,Blu,Uomo
C1XN1015B012,Altro,scarpa uomo con vaschetta in pelle scamosciata blu,179.0,71.6,Blu,Uomo
C1XE6003B012,Stringate,derby uomo in pelle scamosciata blu,159.0,63.6,Blu,Uomo
C1TR6112B039,Mocassini,mocassini in pelle scamosciata con fiocco denim,89.9,35.96,Blu,Uomo
C1TR6111B012,Mocassini,mocassini in pelle scamosciata con passante blu,89.9,35.96,Blu,Uomo
C1TM9007B012,Altro,scarpe allacciate in tessuto blu,69.9,,Blu,Uomo
C1PV1002B012,Sneakers,sneakers uomo in pelle blu,129.9,51.96,Blu,Uomo
C1PB1432B012,Altro,scarpe running uomo multicolor blu,139.9,55.96,Blu,Uomo
C1PB1432B001,Altro,scarpe running uomo multicolor multi blu,139.9,55.96,Blu,Uomo
C1TM9003B012,Mocassini,mocassini in tessuto blu,69.9,,Blu,Uomo
C1TM9001B012,Altro,scarpe barca in tessuto blu,95.0,,Blu,Uomo
C1TM9104B017,Slip-on,slip-on in tessuto jeans,69.9,,Celeste,Uomo
C1XZ6008M007,Mocassini,mocassini uomo in pelle scamosciata con suola a cassetta cuoio,159.0,63.6,Cuoio,Uomo
C1XZ6007M007,Mocassini,mocassini uomo in pelle scamosciata con nappine cuoio,179.0,71.6,Cuoio,Uomo
C1XP1018M007,Ciabatte,ciabatta uomo in pelle cuoio,95.0,38.0,Cuoio,Uomo
C1XM6006M007,Mocassini,mocassini uomo in pelle scamosciata cuoio,139.0,55.6,Cuoio,Uomo
C1XE1004M007,Stringate,derby uomo in pelle cuoio,215.0,86.0,Cuoio,Uomo
C1XN1017Z010,Sneakers,sneakers uomo in pelle scamosciata senape,179.0,71.6,Giallo,Uomo
C1TR6112Z009,Mocassini,mocassini in pelle scamosciata con fiocco ocra,89.9,35.96,Giallo,Uomo
C1PV9102Z001,Sneakers,sneakers uomo in tessuto giallo,129.9,51.96,Giallo,Uomo
C1PB1432Z001,Altro,scarpe running uomo multicolor giallo,139.9,55.96,Giallo,Uomo
C1XN1019N006,Mocassini,mocassini uomo in pelle scamosciata grigio,149.0,59.6,Grigio,Uomo
C1TM9104N006,Slip-on,slip-on in tessuto grigio,69.9,,Grigio,Uomo
C1TM9007N006,Altro,scarpe allacciate in tessuto grigio,69.9,,Grigio,Uomo
C1TM9001N006,Altro,scarpe barca in tessuto grigio,69.9,,Grigio,Uomo
C1TR6111X002,Mocassini,mocassini in pelle scamosciata con passante antracite,89.9,35.96,GrigioScuro,Uomo
C1TR6111L029,Mocassini,mocassini in pelle scamosciata con passante grigio chiaro,89.9,35.96,Grigiochiaro,Uomo
C1XN1034M030,Mocassini,mocassini uomo in pelle scamosciata con vaschetta bruciato,165.0,,Marrone,Uomo
C1XN1031M017,Altro,scarpe uomo con vaschetta in pelle scamosciata tabacco,185.0,,Marrone,Uomo
C1XZ1050M012,Stringate,francesina da uomo in pelle con traforatura all'inglese t.moro,179.0,71.6,Marrone,Uomo
C1XR1040M012,Stringate,francesina da uomo in pelle t.moro,159.0,63.6,Marrone,Uomo
C1XN1000M031,Sneakers,sneakers da uomo allacciate in pelle e camoscio multi cioccolato,189.0,75.6,Marrone,Uomo
C1XM6007M012,Polacchini,polacchino da uomo in pelle scamosciata t.moro,159.0,63.6,Marrone,Uomo
C1XZ1006M018,Mocassini,mocassini uomo in pelle marrone,179.0,71.6,Marrone,Uomo
C1XZ1006M012,Mocassini,mocassini uomo in pelle t.moro,179.0,71.6,Marrone,Uomo
C1XZ1005M018,Mocassini,mocassini uomo in pelle con nappine marrone,179.0,71.6,Marrone,Uomo
C1XN1020M012,Mocassini,mocassini uomo in pelle scamosciata e fiocco t.moro,149.0,59.6,Marrone,Uomo
C1XN1019M012,Mocassini,mocassini uomo in pelle scamosciata t.moro,149.0,59.6,Marrone,Uomo
C1XN1015M073,Altro,scarpa uomo con vaschetta in pelle scamosciata noce,179.0,71.6,Marrone,Uomo
C1XN1014M073,Sneakers,sneakers uomo in pelle scamosciata noce,179.0,71.6,Marrone,Uomo
C1XE1005M012,Stringate,derby in pelle stampata t.moro,215.0,86.0,Marrone,Uomo
C1XE1003M012,Stringate,francesina uomo in pelle t.moro,215.0,86.0,Marrone,Uomo
C1TR6111M012,Mocassini,mocassini in pelle scamosciata con passante t.moro,89.9,35.96,Marrone,Uomo
C1PC6434X001,Sneakers,sneakers da uomo in pelle scamosciata e tessuto multi taupe,89.9,35.96,Multicolor,Uomo
C1PC6434G009,Sneakers,sneakers da uomo in pelle scamosciata e tessuto multi verde,89.9,35.96,Multicolor,Uomo
C1PV1102Z005,Sneakers,sneakers uomo in pelle e pelle scamosciata multi giallo,129.9,51.96,Multicolor,Uomo
C1PV1102R012,Sneakers,sneakers uomo in pelle e pelle scamosciata multi rosso,129.9,51.96,Multicolor,Uomo
C1PV1102G009,Sneakers,sneakers uomo in pelle e pelle scamosciata multi verde,129.9,51.96,Multicolor,Uomo
C1PB1432Z005,Altro,scarpe running uomo multicolor multi giallo,139.9,55.96,Multicolor,Uomo
C1XN1030N001,Sneakers,sneakers da uomo allacciate in pelle nero,189.0,75.6,Nero,Uomo
C1XN1027N001,Sneakers,sneakers da uomo in pelle nero,179.0,71.6,Nero,Uomo
C1PC6434N007,Sneakers,sneakers da uomo in pelle scamosciata e tessuto multi nero,89.9,35.96,Nero,Uomo
C1XZ1005N001,Mocassini,mocassini uomo in pelle con nappine nero,179.0,71.6,Nero,Uomo
C1XP1018N001,Ciabatte,ciabatta uomo in pelle nero,95.0,38.0,Nero,Uomo
C1XP1016N001,Sandali,sandali infradito uomo in pelle nero,95.0,38.0,Nero,Uomo
C1XP1015N001,Sabot,sabot uomo in pelle nero,105.0,42.0,Nero,Uomo
C1XZ6009M005,Mocassini,mocassini uomo in pelle scamosciata con nappine e suola a cassetta taupe,159.0,63.6,Taupe,Uomo
C1XN1017M005,Sneakers,sneakers uomo in pelle scamosciata taupe,179.0,71.6,Taupe,Uomo
C1XM6006M005,Mocassini,mocassini uomo in pelle scamosciata taupe,139.0,55.6,Taupe,Uomo
C1TM9004M005,Altro,scarpe barca in tessuto taupe,69.9,,Taupe,Uomo
C1PC6434G046,Sneakers,sneakers da uomo in pelle scamosciata e tessuto multi militare,89.9,35.96,Verde,Uomo
C1TR6112G035,Mocassini,mocassini in pelle scamosciata con fiocco verde prato,89.9,35.96,Verde,Uomo
C1PV9102G001,Sneakers,sneakers uomo in tessuto verde,129.9,51.96,Verde,Uomo
